> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|   10.36 |   10.36 |   10.36 |   10.36 |      0           |           0 |              0 |
|   10.13 |   10.13 |   10.13 |   10.13 |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|   10.39 |   10.39 |   10.39 |   10.39 |      0           |           0 |              0 |
|   10.81 |   10.81 |   10.81 |   10.81 |      0           |           0 |              0 |
|   10.63 |   10.63 |   10.63 |   10.63 |      0           |           0 |              0 |
|   10.59 |   10.59 |   10.59 |   10.59 |      0           |           0 |              0 |
|   10.46 |   10.46 |   10.46 |   10.46 |      0           |           0 |              0 |
|   10.48 |   10.48 |   10.48 |   10.48 |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.76 |   10.76 |   10.76 |   10.76 |      0           |           0 |              0 |
|   10.58 |   10.58 |   10.58 |   10.58 |      0           |           0 |              0 |
|   10.75 |   10.75 |   10.75 |   10.75 |      0           |           0 |              0 |
|   10.92 |   10.92 |   10.92 |   10.92 |      0           |           0 |              0 |
|   10.78 |   10.78 |   10.78 |   10.78 |      0           |           0 |              0 |
|   10.88 |   10.88 |   10.88 |   10.88 |      0           |           0 |              0 |
|   11.28 |   11.28 |   11.28 |   11.28 |      0           |           0 |              0 |
|   11.26 |   11.26 |   11.26 |   11.26 |      0           |           0 |              0 |
|   11.2  |   11.2  |   11.2  |   11.2  |      0           |           0 |              0 |
|   11.1  |   11.1  |   11.1  |   11.1  |      0           |           0 |              0 |
|   11.09 |   11.09 |   11.09 |   11.09 |      0           |           0 |              0 |
|   11.23 |   11.23 |   11.23 |   11.23 |      0           |           0 |              0 |
|   10.84 |   10.84 |   10.84 |   10.84 |      0           |           0 |              0 |
|   10.85 |   10.85 |   10.85 |   10.85 |      0           |           0 |              0 |
|   10.7  |   10.7  |   10.7  |   10.7  |      0           |           0 |              0 |
|   10.66 |   10.66 |   10.66 |   10.66 |      0           |           0 |              0 |
|   11.13 |   11.13 |   11.13 |   11.13 |      0           |           0 |              0 |
|   11.06 |   11.06 |   11.06 |   11.06 |      0           |           0 |              0 |
|   11.11 |   11.11 |   11.11 |   11.11 |      0           |           0 |              0 |
|   11.13 |   11.13 |   11.13 |   11.13 |      0           |           0 |              0 |
|   10.82 |   10.82 |   10.82 |   10.82 |      0           |           0 |              0 |
|   11    |   11    |   11    |   11    |      0           |           0 |              0 |
|   11.04 |   11.04 |   11.04 |   11.04 |      0           |           0 |              0 |
|   10.69 |   10.69 |   10.69 |   10.69 |      0           |           0 |              0 |
|   10.03 |   10.03 |   10.03 |   10.03 |      0           |           0 |              0 |
|   10.26 |   10.26 |   10.26 |   10.26 |      0           |           0 |              0 |
|   10.16 |   10.16 |   10.16 |   10.16 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|    9.65 |    9.65 |    9.65 |    9.65 |      0           |           0 |              0 |
|    9.79 |    9.79 |    9.79 |    9.79 |      0           |           0 |              0 |
|    9.72 |    9.72 |    9.72 |    9.72 |      0           |           0 |              0 |
|    9.62 |    9.62 |    9.62 |    9.62 |      0           |           0 |              0 |
|    9.67 |    9.67 |    9.67 |    9.67 |      0           |           0 |              0 |
|   10.29 |   10.29 |   10.29 |   10.29 |      0           |           0 |              0 |
|   10.16 |   10.16 |   10.16 |   10.16 |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|   10.32 |   10.32 |   10.32 |   10.32 |      0           |           0 |              0 |
|   10.23 |   10.23 |   10.23 |   10.23 |      0           |           0 |              0 |
|   10.24 |   10.24 |   10.24 |   10.24 |      0           |           0 |              0 |
|    9.85 |    9.85 |    9.85 |    9.85 |      0           |           0 |              0 |
|    9.21 |    9.21 |    9.21 |    9.21 |      0           |           0 |              0 |
|    9.51 |    9.51 |    9.51 |    9.51 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    8.61 |    8.61 |    8.61 |    8.61 |      0           |           0 |              0 |
|    8.86 |    8.86 |    8.86 |    8.86 |      0           |           0 |              0 |
|    9.02 |    9.02 |    9.02 |    9.02 |      0           |           0 |              0 |
|    9.38 |    9.38 |    9.38 |    9.38 |      0           |           0 |              0 |
|    9.63 |    9.63 |    9.63 |    9.63 |      0           |           0 |              0 |
|    9.44 |    9.44 |    9.44 |    9.44 |      0           |           0 |              0 |
|    9.54 |    9.54 |    9.54 |    9.54 |      0           |           0 |              0 |
|    9.04 |    9.04 |    9.04 |    9.04 |      0           |           0 |              0 |
|    8.96 |    8.96 |    8.96 |    8.96 |      0           |           0 |              0 |
|    9.12 |    9.12 |    9.12 |    9.12 |      0           |           0 |              0 |
|    9.22 |    9.22 |    9.22 |    9.22 |      0           |           0 |              0 |
|    9.54 |    9.54 |    9.54 |    9.54 |      0           |           0 |              0 |
|    9.45 |    9.45 |    9.45 |    9.45 |      0           |           0 |              0 |
|    9.8  |    9.8  |    9.8  |    9.8  |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|    9.72 |    9.72 |    9.72 |    9.72 |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|    9.69 |    9.69 |    9.69 |    9.69 |      0           |           0 |              0 |
|    9.58 |    9.58 |    9.58 |    9.58 |      0           |           0 |              0 |
|   10.03 |   10.03 |   10.03 |   10.03 |      0           |           0 |              0 |
|    9.92 |    9.92 |    9.92 |    9.92 |      0           |           0 |              0 |
|   10.23 |   10.23 |   10.23 |   10.23 |      0           |           0 |              0 |
|   10.1  |   10.1  |   10.1  |   10.1  |      0           |           0 |              0 |
|   10.05 |   10.05 |   10.05 |   10.05 |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|   10.01 |   10.01 |   10.01 |   10.01 |      0           |           0 |              0 |
|    9.69 |    9.69 |    9.69 |    9.69 |      0           |           0 |              0 |
|    9.7  |    9.7  |    9.7  |    9.7  |      0           |           0 |              0 |
|    9.88 |    9.88 |    9.88 |    9.88 |      0           |           0 |              0 |
|    9.91 |    9.91 |    9.91 |    9.91 |      0           |           0 |              0 |
|    9.9  |    9.9  |    9.9  |    9.9  |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.13 |   10.13 |   10.13 |   10.13 |      0           |           0 |              0 |
|   10.2  |   10.2  |   10.2  |   10.2  |      0           |           0 |              0 |
|   10.1  |   10.1  |   10.1  |   10.1  |      0           |           0 |              0 |
|   10.31 |   10.31 |   10.31 |   10.31 |      0           |           0 |              0 |
|   10.29 |   10.29 |   10.29 |   10.29 |      0           |           0 |              0 |
|   10.19 |   10.19 |   10.19 |   10.19 |      0           |           0 |              0 |
|   10.23 |   10.23 |   10.23 |   10.23 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|    9.77 |    9.77 |    9.77 |    9.77 |      0           |           0 |              0 |
|    9.75 |    9.75 |    9.75 |    9.75 |      0           |           0 |              0 |
|    9.57 |    9.57 |    9.57 |    9.57 |      0           |           0 |              0 |
|    9.55 |    9.55 |    9.55 |    9.55 |      0           |           0 |              0 |
|    9.86 |    9.86 |    9.86 |    9.86 |      0           |           0 |              0 |
|    9.58 |    9.58 |    9.58 |    9.58 |      0           |           0 |              0 |
|    9.71 |    9.71 |    9.71 |    9.71 |      0           |           0 |              0 |
|    9.99 |    9.99 |    9.99 |    9.99 |      0           |           0 |              0 |
|    9.97 |    9.97 |    9.97 |    9.97 |      0           |           0 |              0 |
|   10.11 |   10.11 |   10.11 |   10.11 |      0           |           0 |              0 |
|    9.97 |    9.97 |    9.97 |    9.97 |      0           |           0 |              0 |
|    9.94 |    9.94 |    9.94 |    9.94 |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|    9.76 |    9.76 |    9.76 |    9.76 |      0           |           0 |              0 |
|    9.87 |    9.87 |    9.87 |    9.87 |      0           |           0 |              0 |
|   10.14 |   10.14 |   10.14 |   10.14 |      0           |           0 |              0 |
|   10.19 |   10.19 |   10.19 |   10.19 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|   10.64 |   10.64 |   10.64 |   10.64 |      0           |           0 |              0 |
|   10.69 |   10.69 |   10.69 |   10.69 |      0           |           0 |              0 |
|   10.66 |   10.66 |   10.66 |   10.66 |      0           |           0 |              0 |
|   10.63 |   10.63 |   10.63 |   10.63 |      0           |           0 |              0 |
|   10.93 |   10.93 |   10.93 |   10.93 |      0           |           0 |              0 |
|   10.91 |   10.91 |   10.91 |   10.91 |      0           |           0 |              0 |
|   11.05 |   11.05 |   11.05 |   11.05 |      0           |           0 |              0 |
|   11.12 |   11.12 |   11.12 |   11.12 |      0           |           0 |              0 |
|   11.12 |   11.12 |   11.12 |   11.12 |      0           |           0 |              0 |
|   11.02 |   11.02 |   11.02 |   11.02 |      0           |           0 |              0 |
|   11.19 |   11.19 |   11.19 |   11.19 |      0           |           0 |              0 |
|   11.33 |   11.33 |   11.33 |   11.33 |      0           |           0 |              0 |
|   11.17 |   11.17 |   11.17 |   11.17 |      0           |           0 |              0 |
