+---------------------+---------+---------+---------+---------+----------------+----------+---------------+
|                     |    Open |    High |     Low |   Close |   Daily_Change |   Target |   Predictions |
| 2019-09-18 00:00:00 | 3001.5  | 3007.83 | 2978.57 | 3006.73 |    0.00174246  |        1 |             0 |
| 2019-09-17 00:00:00 | 2995.67 | 3006.21 | 2993.73 | 3005.7  |    0.00334818  |        1 |             0 |
| 2019-09-16 00:00:00 | 2996.41 | 3002.19 | 2990.67 | 2997.96 |    0.000517302 |        1 |             1 |
| 2019-09-13 00:00:00 | 3012.21 | 3017.33 | 3002.9  | 3007.39 |   -0.00160018  |        0 |             1 |
| 2019-09-12 00:00:00 | 3009.08 | 3020.74 | 3000.92 | 3009.57 |    0.000162837 |        0 |             0 |
| 2019-09-11 00:00:00 | 2981.41 | 3000.93 | 2975.31 | 3000.93 |    0.00654724  |        1 |             0 |
| 2019-09-10 00:00:00 | 2971.01 | 2979.39 | 2957.01 | 2979.39 |    0.00282055  |        1 |             1 |
| 2019-09-09 00:00:00 | 2988.43 | 2989.43 | 2969.39 | 2978.43 |   -0.00334624  |        1 |             1 |
| 2019-09-06 00:00:00 | 2980.33 | 2985.03 | 2972.51 | 2978.71 |   -0.000543603 |        0 |             1 |
| 2019-09-05 00:00:00 | 2960.6  | 2985.86 | 2960.6  | 2976    |    0.00520162  |        1 |             0 |
| 2019-09-04 00:00:00 | 2924.67 | 2938.84 | 2921.86 | 2937.78 |    0.00448259  |        1 |             0 |
| 2019-09-03 00:00:00 | 2909.01 | 2914.39 | 2891.85 | 2906.27 |   -0.000941898 |        1 |             1 |
| 2019-08-30 00:00:00 | 2937.09 | 2940.43 | 2913.32 | 2926.46 |   -0.00361927  |        0 |             1 |
| 2019-08-29 00:00:00 | 2910.37 | 2930.5  | 2905.67 | 2924.58 |    0.00488253  |        1 |             0 |
| 2019-08-28 00:00:00 | 2861.28 | 2890.03 | 2853.05 | 2887.94 |    0.00931748  |        1 |             1 |
| 2019-08-27 00:00:00 | 2893.14 | 2898.79 | 2860.59 | 2869.16 |   -0.00828857  |        1 |             1 |
| 2019-08-26 00:00:00 | 2866.7  | 2879.27 | 2856    | 2878.38 |    0.00407435  |        0 |             1 |
| 2019-08-23 00:00:00 | 2911.07 | 2927.01 | 2834.97 | 2847.11 |   -0.0219713   |        1 |             1 |
| 2019-08-22 00:00:00 | 2930.94 | 2939.08 | 2904.51 | 2922.95 |   -0.00272608  |        0 |             1 |
| 2019-08-21 00:00:00 | 2922.04 | 2928.73 | 2917.91 | 2924.43 |    0.000817885 |        0 |             1 |
| 2019-08-20 00:00:00 | 2919.01 | 2923.63 | 2899.6  | 2900.51 |   -0.00633777  |        1 |             1 |
| 2019-08-19 00:00:00 | 2913.48 | 2931    | 2913.48 | 2923.65 |    0.00349064  |        0 |             0 |
| 2019-08-16 00:00:00 | 2864.74 | 2893.63 | 2864.74 | 2888.68 |    0.00835676  |        1 |             0 |
| 2019-08-15 00:00:00 | 2846.2  | 2856.67 | 2825.51 | 2847.6  |    0.000491935 |        1 |             0 |
| 2019-08-14 00:00:00 | 2894.15 | 2894.15 | 2839.64 | 2840.6  |   -0.0185028   |        1 |             0 |
| 2019-08-13 00:00:00 | 2880.72 | 2943.31 | 2877.05 | 2926.32 |    0.0158294   |        0 |             0 |
| 2019-08-12 00:00:00 | 2907.07 | 2907.58 | 2873.14 | 2882.7  |   -0.00838305  |        1 |             1 |
| 2019-08-09 00:00:00 | 2930.51 | 2935.75 | 2900.15 | 2918.65 |   -0.00404711  |        0 |             0 |
| 2019-08-08 00:00:00 | 2896.21 | 2938.72 | 2894.47 | 2938.09 |    0.0144603   |        0 |             0 |
| 2019-08-07 00:00:00 | 2858.65 | 2892.17 | 2825.71 | 2883.98 |    0.00886085  |        1 |             1 |
| 2019-08-06 00:00:00 | 2861.18 | 2884.4  | 2847.42 | 2881.77 |    0.00719636  |        1 |             1 |
| 2019-08-05 00:00:00 | 2898.07 | 2898.07 | 2822.12 | 2844.74 |   -0.0184019   |        1 |             0 |
| 2019-08-02 00:00:00 | 2943.9  | 2945.5  | 2914.11 | 2932.05 |   -0.00402522  |        0 |             1 |
| 2019-08-01 00:00:00 | 2980.32 | 3013.59 | 2945.23 | 2953.56 |   -0.0089789   |        0 |             1 |
| 2019-07-31 00:00:00 | 3016.22 | 3017.4  | 2958.08 | 2980.38 |   -0.0118825   |        0 |             1 |
| 2019-07-30 00:00:00 | 3007.66 | 3017.19 | 3000.94 | 3013.18 |    0.00183532  |        0 |             0 |
| 2019-07-29 00:00:00 | 3024.47 | 3025.61 | 3014.3  | 3020.97 |   -0.00115723  |        0 |             0 |
| 2019-07-26 00:00:00 | 3013.25 | 3027.98 | 3012.59 | 3025.86 |    0.00418489  |        0 |             0 |
| 2019-07-25 00:00:00 | 3016.26 | 3016.31 | 2997.24 | 3003.67 |   -0.00417407  |        1 |             0 |
| 2019-07-24 00:00:00 | 2998.77 | 3019.59 | 2996.82 | 3019.56 |    0.00693286  |        0 |             0 |
| 2019-07-23 00:00:00 | 2994.74 | 3005.9  | 2988.56 | 3005.47 |    0.00358294  |        1 |             0 |
| 2019-07-22 00:00:00 | 2981.93 | 2990.71 | 2976.65 | 2985.03 |    0.00103963  |        1 |             0 |
| 2019-07-19 00:00:00 | 3004.26 | 3006.02 | 2975.86 | 2976.61 |   -0.00920357  |        1 |             1 |
| 2019-07-18 00:00:00 | 2978.87 | 2998.28 | 2973.09 | 2995.11 |    0.00545173  |        0 |             0 |
| 2019-07-17 00:00:00 | 3005.1  | 3005.26 | 2984.25 | 2984.42 |   -0.00688169  |        1 |             1 |
| 2019-07-16 00:00:00 | 3012.13 | 3015.02 | 3001.15 | 3004.04 |   -0.00268576  |        0 |             0 |
| 2019-07-15 00:00:00 | 3017.8  | 3017.8  | 3008.77 | 3014.3  |   -0.00115979  |        0 |             0 |
| 2019-07-12 00:00:00 | 3003.36 | 3013.92 | 3001.87 | 3013.77 |    0.00346609  |        1 |             0 |
| 2019-07-11 00:00:00 | 2999.62 | 3002.33 | 2988.8  | 2999.91 |    9.66105e-05 |        1 |             0 |
| 2019-07-10 00:00:00 | 2989.3  | 3002.98 | 2984.62 | 2993.07 |    0.00126117  |        1 |             0 |
| 2019-07-09 00:00:00 | 2965.52 | 2981.9  | 2963.44 | 2979.63 |    0.00475797  |        1 |             0 |
| 2019-07-08 00:00:00 | 2979.77 | 2980.76 | 2970.09 | 2975.95 |   -0.001282    |        1 |             1 |
| 2019-07-05 00:00:00 | 2984.25 | 2994.03 | 2967.97 | 2990.41 |    0.00206414  |        0 |             0 |
| 2019-07-03 00:00:00 | 2978.08 | 2995.84 | 2977.96 | 2995.82 |    0.00595685  |        0 |             0 |
| 2019-07-02 00:00:00 | 2964.66 | 2973.21 | 2955.92 | 2973.01 |    0.00281654  |        1 |             1 |
| 2019-07-01 00:00:00 | 2971.41 | 2977.93 | 2952.22 | 2964.33 |   -0.00238265  |        1 |             1 |
| 2019-06-28 00:00:00 | 2932.94 | 2943.98 | 2929.05 | 2941.76 |    0.00300724  |        1 |             0 |
| 2019-06-27 00:00:00 | 2919.66 | 2929.3  | 2918.57 | 2924.92 |    0.00180158  |        1 |             0 |
| 2019-06-26 00:00:00 | 2926.07 | 2932.59 | 2912.99 | 2913.78 |   -0.00420019  |        1 |             1 |
| 2019-06-25 00:00:00 | 2945.78 | 2946.52 | 2916.01 | 2917.38 |   -0.00964096  |        0 |             0 |
| 2019-06-24 00:00:00 | 2951.42 | 2954.92 | 2944.05 | 2945.35 |   -0.00205658  |        0 |             1 |
| 2019-06-21 00:00:00 | 2952.71 | 2964.15 | 2946.87 | 2950.46 |   -0.000762012 |        0 |             0 |
| 2019-06-20 00:00:00 | 2949.6  | 2958.06 | 2931.5  | 2954.18 |    0.0015527   |        0 |             0 |
| 2019-06-19 00:00:00 | 2920.55 | 2931.74 | 2911.43 | 2926.46 |    0.00202356  |        1 |             0 |
| 2019-06-18 00:00:00 | 2906.71 | 2930.79 | 2905.44 | 2917.75 |    0.00379812  |        1 |             0 |
| 2019-06-17 00:00:00 | 2889.75 | 2897.27 | 2887.3  | 2889.67 |   -2.77111e-05 |        1 |             0 |
| 2019-06-14 00:00:00 | 2886.82 | 2894.45 | 2879.62 | 2886.98 |    5.53939e-05 |        1 |             1 |
| 2019-06-13 00:00:00 | 2886.24 | 2895.24 | 2881.99 | 2891.64 |    0.00187091  |        0 |             0 |
| 2019-06-12 00:00:00 | 2882.73 | 2888.57 | 2874.68 | 2879.84 |   -0.00100248  |        1 |             1 |
| 2019-06-11 00:00:00 | 2903.27 | 2910.61 | 2878.53 | 2885.72 |   -0.00604492  |        0 |             1 |
| 2019-06-10 00:00:00 | 2885.83 | 2904.77 | 2885.51 | 2886.73 |    0.000311835 |        0 |             0 |
| 2019-06-07 00:00:00 | 2852.87 | 2884.97 | 2852.87 | 2873.34 |    0.00717522  |        1 |             0 |
| 2019-06-06 00:00:00 | 2828.51 | 2852.1  | 2822.45 | 2843.49 |    0.00529607  |        1 |             0 |
| 2019-06-05 00:00:00 | 2818.09 | 2827.28 | 2800.92 | 2826.15 |    0.00286003  |        1 |             0 |
| 2019-06-04 00:00:00 | 2762.64 | 2804.49 | 2762.64 | 2803.27 |    0.014707    |        1 |             0 |
| 2019-06-03 00:00:00 | 2751.53 | 2763.07 | 2728.81 | 2744.45 |   -0.00257314  |        1 |             0 |
| 2019-05-31 00:00:00 | 2766.15 | 2768.98 | 2750.52 | 2752.06 |   -0.00509367  |        0 |             0 |
| 2019-05-30 00:00:00 | 2786.94 | 2799    | 2776.74 | 2788.86 |    0.000688987 |        0 |             1 |
| 2019-05-29 00:00:00 | 2790.25 | 2792.03 | 2766.06 | 2783.02 |   -0.00259116  |        1 |             0 |
| 2019-05-28 00:00:00 | 2830.03 | 2840.51 | 2801.58 | 2802.39 |   -0.00976673  |        0 |             1 |
| 2019-05-24 00:00:00 | 2832.41 | 2841.36 | 2820.19 | 2826.06 |   -0.00224186  |        0 |             1 |
| 2019-05-23 00:00:00 | 2836.7  | 2836.7  | 2805.49 | 2822.24 |   -0.00509746  |        1 |             1 |
| 2019-05-22 00:00:00 | 2856.06 | 2865.47 | 2851.11 | 2856.27 |    7.35142e-05 |        0 |             1 |
| 2019-05-21 00:00:00 | 2854.02 | 2868.88 | 2854.02 | 2864.36 |    0.00362299  |        0 |             0 |
| 2019-05-20 00:00:00 | 2841.94 | 2853.86 | 2831.29 | 2840.23 |   -0.000601688 |        1 |             1 |
| 2019-05-17 00:00:00 | 2858.6  | 2885.48 | 2854.23 | 2859.53 |    0.00032531  |        0 |             1 |
| 2019-05-16 00:00:00 | 2855.8  | 2892.15 | 2855.8  | 2876.32 |    0.00718538  |        0 |             1 |
| 2019-05-15 00:00:00 | 2820.38 | 2858.68 | 2815.08 | 2850.96 |    0.0108425   |        1 |             1 |
| 2019-05-14 00:00:00 | 2820.12 | 2852.54 | 2820.12 | 2834.41 |    0.00506709  |        1 |             1 |
| 2019-05-13 00:00:00 | 2840.19 | 2840.19 | 2801.43 | 2811.87 |   -0.0099711   |        1 |             1 |
| 2019-05-10 00:00:00 | 2863.1  | 2891.31 | 2825.39 | 2881.4  |    0.0063916   |        0 |             0 |
| 2019-05-09 00:00:00 | 2859.84 | 2875.97 | 2836.4  | 2870.72 |    0.00380437  |        1 |             1 |
| 2019-05-08 00:00:00 | 2879.61 | 2897.96 | 2873.28 | 2879.42 |   -6.60456e-05 |        0 |             1 |
| 2019-05-07 00:00:00 | 2913.03 | 2913.03 | 2862.6  | 2884.05 |   -0.0099484   |        0 |             1 |
| 2019-05-06 00:00:00 | 2908.89 | 2937.32 | 2898.21 | 2932.47 |    0.00810621  |        0 |             1 |
| 2019-05-03 00:00:00 | 2929.21 | 2947.85 | 2929.21 | 2945.64 |    0.005609    |        0 |             0 |
| 2019-05-02 00:00:00 | 2922.16 | 2931.68 | 2900.5  | 2917.52 |   -0.00158783  |        1 |             1 |
| 2019-05-01 00:00:00 | 2952.33 | 2954.13 | 2923.36 | 2923.73 |   -0.0096873   |        0 |             1 |
| 2019-04-30 00:00:00 | 2937.14 | 2948.22 | 2924.11 | 2945.83 |    0.00295872  |        0 |             1 |
| 2019-04-29 00:00:00 | 2940.58 | 2949.52 | 2939.35 | 2943.03 |    0.000833152 |        1 |             0 |
| 2019-04-26 00:00:00 | 2925.81 | 2939.88 | 2917.56 | 2939.88 |    0.00480886  |        1 |             1 |
| 2019-04-25 00:00:00 | 2928.99 | 2933.1  | 2912.84 | 2926.17 |   -0.000962813 |        1 |             1 |
| 2019-04-24 00:00:00 | 2934    | 2936.83 | 2926.05 | 2927.25 |   -0.00230061  |        0 |             1 |
| 2019-04-23 00:00:00 | 2909.99 | 2936.31 | 2908.53 | 2933.68 |    0.0081409   |        0 |             0 |
| 2019-04-22 00:00:00 | 2898.78 | 2909.51 | 2896.35 | 2907.97 |    0.00317028  |        1 |             0 |
| 2019-04-18 00:00:00 | 2904.81 | 2908.4  | 2891.9  | 2905.03 |    7.57264e-05 |        1 |             0 |
| 2019-04-17 00:00:00 | 2916.04 | 2918    | 2895.45 | 2900.45 |   -0.00534632  |        1 |             1 |
| 2019-04-16 00:00:00 | 2912.26 | 2916.06 | 2900.71 | 2907.06 |   -0.00178554  |        0 |             0 |
| 2019-04-15 00:00:00 | 2908.32 | 2909.6  | 2896.48 | 2905.58 |   -0.000942121 |        1 |             0 |
| 2019-04-12 00:00:00 | 2900.86 | 2910.54 | 2898.37 | 2907.41 |    0.00225788  |        0 |             0 |
| 2019-04-11 00:00:00 | 2891.92 | 2893.42 | 2881.99 | 2888.32 |   -0.0012448   |        1 |             0 |
| 2019-04-10 00:00:00 | 2881.37 | 2889.71 | 2879.13 | 2888.21 |    0.00237382  |        1 |             0 |
| 2019-04-09 00:00:00 | 2886.58 | 2886.88 | 2873.33 | 2878.2  |   -0.00290313  |        1 |             1 |
| 2019-04-08 00:00:00 | 2888.46 | 2895.95 | 2880.78 | 2895.77 |    0.00253078  |        0 |             0 |
| 2019-04-05 00:00:00 | 2884.16 | 2893.24 | 2882.99 | 2892.74 |    0.0029749   |        1 |             0 |
| 2019-04-04 00:00:00 | 2873.99 | 2881.28 | 2867.14 | 2879.39 |    0.00187889  |        1 |             0 |
| 2019-04-03 00:00:00 | 2876.09 | 2885.25 | 2865.17 | 2873.4  |   -0.000935362 |        1 |             0 |
| 2019-04-02 00:00:00 | 2868.24 | 2872.9  | 2858.75 | 2867.24 |   -0.000348646 |        1 |             1 |
| 2019-04-01 00:00:00 | 2848.63 | 2869.4  | 2848.63 | 2867.19 |    0.00651543  |        1 |             0 |
| 2019-03-29 00:00:00 | 2828.27 | 2836.03 | 2819.23 | 2834.4  |    0.00216736  |        1 |             1 |
| 2019-03-28 00:00:00 | 2809.4  | 2819.71 | 2798.77 | 2815.44 |    0.00214994  |        1 |             1 |
| 2019-03-27 00:00:00 | 2819.72 | 2825.56 | 2787.72 | 2805.37 |   -0.00508911  |        1 |             1 |
| 2019-03-26 00:00:00 | 2812.66 | 2829.87 | 2803.99 | 2818.46 |    0.00206212  |        0 |             0 |
| 2019-03-25 00:00:00 | 2796.01 | 2809.79 | 2785.02 | 2798.36 |    0.000840518 |        1 |             1 |
| 2019-03-22 00:00:00 | 2844.52 | 2846.16 | 2800.47 | 2800.71 |   -0.0154016   |        0 |             1 |
| 2019-03-21 00:00:00 | 2819.72 | 2860.31 | 2817.38 | 2854.88 |    0.0124693   |        0 |             0 |
| 2019-03-20 00:00:00 | 2831.34 | 2843.54 | 2812.43 | 2824.23 |   -0.00251122  |        1 |             0 |
| 2019-03-19 00:00:00 | 2840.76 | 2852.42 | 2823.27 | 2832.57 |   -0.00288301  |        0 |             0 |
| 2019-03-18 00:00:00 | 2822.61 | 2835.41 | 2821.99 | 2832.94 |    0.00365967  |        0 |             0 |
| 2019-03-15 00:00:00 | 2810.79 | 2830.73 | 2810.79 | 2822.48 |    0.00415895  |        1 |             0 |
| 2019-03-14 00:00:00 | 2810.38 | 2815    | 2803.46 | 2808.48 |   -0.00067603  |        1 |             1 |
| 2019-03-13 00:00:00 | 2799.78 | 2821.24 | 2799.78 | 2810.92 |    0.00397885  |        0 |             0 |
| 2019-03-12 00:00:00 | 2787.34 | 2798.32 | 2786.73 | 2791.52 |    0.00149961  |        1 |             1 |
| 2019-03-11 00:00:00 | 2747.61 | 2784    | 2747.61 | 2783.3  |    0.0129894   |        1 |             1 |
| 2019-03-08 00:00:00 | 2730.79 | 2744.13 | 2722.27 | 2743.07 |    0.00449688  |        1 |             1 |
| 2019-03-07 00:00:00 | 2766.53 | 2767.25 | 2739.09 | 2748.93 |   -0.0063618   |        0 |             1 |
| 2019-03-06 00:00:00 | 2790.27 | 2790.27 | 2768.69 | 2771.45 |   -0.00674489  |        0 |             1 |
| 2019-03-05 00:00:00 | 2794.41 | 2796.44 | 2782.97 | 2789.65 |   -0.0017034   |        0 |             0 |
| 2019-03-04 00:00:00 | 2814.37 | 2816.88 | 2767.66 | 2792.81 |   -0.0076607   |        0 |             0 |
| 2019-03-01 00:00:00 | 2798.22 | 2808.02 | 2787.38 | 2803.69 |    0.0019548   |        0 |             0 |
| 2019-02-28 00:00:00 | 2788.11 | 2793.73 | 2782.51 | 2784.49 |   -0.00129841  |        1 |             1 |
| 2019-02-27 00:00:00 | 2787.5  | 2795.76 | 2775.13 | 2792.38 |    0.00175063  |        0 |             0 |
| 2019-02-26 00:00:00 | 2792.36 | 2803.12 | 2789.47 | 2793.9  |    0.000551431 |        0 |             0 |
| 2019-02-25 00:00:00 | 2804.35 | 2813.49 | 2794.99 | 2796.11 |   -0.00293829  |        0 |             0 |
| 2019-02-22 00:00:00 | 2780.67 | 2794.2  | 2779.11 | 2792.67 |    0.00431551  |        1 |             0 |
| 2019-02-21 00:00:00 | 2780.24 | 2781.58 | 2764.55 | 2774.88 |   -0.00192793  |        1 |             0 |
| 2019-02-20 00:00:00 | 2779.05 | 2789.88 | 2774.06 | 2784.7  |    0.00203303  |        0 |             0 |
| 2019-02-19 00:00:00 | 2769.28 | 2787.33 | 2767.29 | 2779.76 |    0.00378437  |        1 |             1 |
| 2019-02-15 00:00:00 | 2760.24 | 2775.66 | 2760.24 | 2775.6  |    0.00556477  |        1 |             1 |
| 2019-02-14 00:00:00 | 2743.5  | 2757.9  | 2731.23 | 2745.73 |    0.000812823 |        1 |             1 |
| 2019-02-13 00:00:00 | 2750.3  | 2761.85 | 2748.63 | 2753.03 |    0.000992612 |        0 |             1 |
| 2019-02-12 00:00:00 | 2722.61 | 2748.19 | 2722.61 | 2744.73 |    0.00812451  |        1 |             1 |
| 2019-02-11 00:00:00 | 2712.4  | 2718.05 | 2703.79 | 2709.8  |   -0.000958507 |        1 |             1 |
| 2019-02-08 00:00:00 | 2692.36 | 2708.07 | 2681.83 | 2707.88 |    0.00576438  |        1 |             1 |
| 2019-02-07 00:00:00 | 2717.53 | 2719.32 | 2687.26 | 2706.05 |   -0.00422442  |        1 |             1 |
| 2019-02-06 00:00:00 | 2735.05 | 2738.08 | 2724.15 | 2731.61 |   -0.00125773  |        0 |             1 |
| 2019-02-05 00:00:00 | 2728.34 | 2738.98 | 2724.03 | 2737.7  |    0.00343061  |        0 |             1 |
| 2019-02-04 00:00:00 | 2706.49 | 2724.99 | 2698.75 | 2724.87 |    0.00679113  |        1 |             1 |
| 2019-02-01 00:00:00 | 2702.32 | 2716.66 | 2696.88 | 2706.53 |    0.00155791  |        1 |             1 |
| 2019-01-31 00:00:00 | 2685.49 | 2708.95 | 2678.65 | 2704.1  |    0.00692987  |        1 |             1 |
| 2019-01-30 00:00:00 | 2653.62 | 2690.44 | 2648.34 | 2681.05 |    0.0103368   |        1 |             1 |
| 2019-01-29 00:00:00 | 2644.89 | 2650.93 | 2631.05 | 2640    |   -0.00184881  |        1 |             1 |
| 2019-01-28 00:00:00 | 2644.97 | 2644.97 | 2624.06 | 2643.85 |   -0.000423397 |        0 |             1 |
| 2019-01-25 00:00:00 | 2657.44 | 2672.38 | 2657.33 | 2664.76 |    0.00275456  |        0 |             1 |
| 2019-01-24 00:00:00 | 2638.84 | 2647.2  | 2627.01 | 2642.33 |    0.00132255  |        1 |             1 |
| 2019-01-23 00:00:00 | 2643.48 | 2653.19 | 2612.86 | 2638.7  |   -0.00180823  |        1 |             1 |
| 2019-01-22 00:00:00 | 2657.88 | 2657.88 | 2617.27 | 2632.9  |   -0.00939846  |        1 |             1 |
| 2019-01-18 00:00:00 | 2651.27 | 2675.47 | 2647.58 | 2670.71 |    0.00733231  |        0 |             0 |
| 2019-01-17 00:00:00 | 2609.28 | 2645.06 | 2606.36 | 2635.96 |    0.010225    |        1 |             1 |
| 2019-01-16 00:00:00 | 2614.75 | 2625.76 | 2612.68 | 2616.1  |    0.000516339 |        1 |             1 |
| 2019-01-15 00:00:00 | 2585.1  | 2613.08 | 2585.1  | 2610.3  |    0.00974815  |        1 |             1 |
| 2019-01-14 00:00:00 | 2580.31 | 2589.32 | 2570.41 | 2582.61 |    0.000891385 |        1 |             1 |
| 2019-01-11 00:00:00 | 2588.11 | 2596.27 | 2577.4  | 2596.26 |    0.00314898  |        0 |             1 |
| 2019-01-10 00:00:00 | 2573.51 | 2597.82 | 2562.02 | 2596.64 |    0.00898768  |        0 |             1 |
| 2019-01-09 00:00:00 | 2580    | 2595.32 | 2568.89 | 2584.96 |    0.00192247  |        1 |             0 |
| 2019-01-08 00:00:00 | 2568.11 | 2579.82 | 2547.56 | 2574.41 |    0.00245309  |        1 |             0 |
| 2019-01-07 00:00:00 | 2535.61 | 2566.16 | 2524.56 | 2549.69 |    0.00555284  |        1 |             0 |
| 2019-01-04 00:00:00 | 2474.33 | 2538.07 | 2474.33 | 2531.94 |    0.023283    |        1 |             0 |
| 2019-01-03 00:00:00 | 2491.92 | 2493.14 | 2443.96 | 2447.89 |   -0.0176691   |        1 |             1 |
| 2019-01-02 00:00:00 | 2476.96 | 2519.49 | 2467.47 | 2510.03 |    0.0133511   |        0 |             1 |
| 2018-12-31 00:00:00 | 2498.94 | 2509.24 | 2482.82 | 2506.85 |    0.0031654   |        1 |             0 |
| 2018-12-28 00:00:00 | 2498.77 | 2520.27 | 2472.89 | 2485.74 |   -0.00521458  |        1 |             1 |
| 2018-12-27 00:00:00 | 2442.5  | 2489.1  | 2397.94 | 2488.83 |    0.0189683   |        0 |             1 |
| 2018-12-26 00:00:00 | 2363.12 | 2467.76 | 2346.58 | 2467.7  |    0.044255    |        1 |             1 |
| 2018-12-24 00:00:00 | 2400.56 | 2410.34 | 2351.1  | 2351.1  |   -0.0206035   |        1 |             1 |
| 2018-12-21 00:00:00 | 2465.38 | 2504.41 | 2408.55 | 2416.62 |   -0.0197778   |        0 |             1 |
| 2018-12-20 00:00:00 | 2496.77 | 2509.63 | 2441.18 | 2467.42 |   -0.0117552   |        0 |             1 |
| 2018-12-19 00:00:00 | 2547.05 | 2585.29 | 2488.96 | 2506.96 |   -0.0157398   |        0 |             1 |
| 2018-12-18 00:00:00 | 2559.9  | 2573.99 | 2528.71 | 2546.16 |   -0.00536739  |        0 |             1 |
| 2018-12-17 00:00:00 | 2590.75 | 2601.13 | 2530.54 | 2545.94 |   -0.0172962   |        1 |             1 |
